MonthsActive,AvgOrderValue,NumOrdersLastQuarter,Region,NextMonthSpend
37,39.16,3,North,79.62
39,71.96,4,North,109.62
19,179.04,5,South,219.76
45,43.47,5,South,98.2
31,175.76,1,East,201.65
22,66.44,4,South,107.54
18,40.45,8,South,121.81
45,39.72,3,West,84.11
15,140.61,4,South,166.88
8,66.5,7,West,111.51
53,43.53,4,North,85.45
20,50.33,5,South,128.72
39,64.87,10,North,159.41
43,54.41,7,South,127.49
51,62.7,4,North,127.85
38,110.99,5,West,153.75
43,34.77,3,East,85.85
51,70.66,5,North,111.38
57,53.03,6,North,135.84
3,44.72,7,North,103.58
45,83.84,5,North,158.28
11,30.43,6,East,94.65
54,21.19,2,North,74.14
3,59.73,6,South,116.61
15,51.66,5,South,121.21
12,31.78,6,North,89.3
37,27.54,4,East,76.55
1,118.19,6,North,146.22
2,65.71,7,West,106.75
31,55.03,6,North,133.45
59,131.38,7,West,174.11
32,82.17,3,North,133.37
27,110.8,1,West,154.33
40,34.06,6,North,114.77
34,33.55,10,West,113.13
24,69.88,2,North,123.67
36,64.44,9,West,140.37
1,90.0,6,South,102.83
15,28.44,6,North,96.56
41,72.34,8,North,152.03
21,81.1,5,South,145.01
4,79.4,4,South,104.96
8,46.4,8,South,126.43
52,67.18,6,West,131.13
20,40.03,5,North,123.64
2,48.56,7,South,88.31
44,35.98,4,North,102.51
32,40.31,5,West,113.68
28,49.58,7,North,112.57
54,44.86,5,West,101.69
19,40.31,3,North,108.11
35,32.46,5,East,91.92
45,119.63,4,East,169.29
37,44.69,7,North,142.68
13,62.3,5,East,131.83
41,27.02,3,West,47.6
45,93.98,4,North,166.65
8,58.37,8,North,118.14
10,45.72,6,East,108.09
41,45.88,5,North,96.02
8,77.31,8,North,130.77
53,16.76,2,South,83.96
7,39.26,5,South,91.63
59,52.06,4,West,68.88
41,51.82,3,North,95.99
27,148.73,6,East,193.31
17,47.7,7,North,118.39
21,81.13,8,North,152.02
45,112.69,4,East,142.35
46,71.4,6,East,126.93
13,41.7,7,South,97.5
33,32.66,3,West,59.98
60,73.56,4,South,130.23
16,105.43,2,South,116.22
42,67.92,8,West,139.35
11,89.42,7,South,145.49
51,153.97,6,North,212.42
11,76.32,5,North,124.88
18,35.15,7,South,109.65
28,55.72,5,North,114.31
23,94.45,4,North,164.89
11,49.43,7,East,110.24
39,99.71,3,North,166.86
2,53.16,5,East,75.69
60,62.41,3,West,96.39
4,47.45,5,North,92.25
21,58.2,3,West,111.5
56,59.44,10,South,144.83
10,28.69,4,North,76.31
5,45.76,5,South,71.56
45,33.34,3,East,71.05
5,46.39,9,South,114.78
54,39.72,5,North,117.83
28,81.84,4,North,161.53
53,82.22,2,North,130.52
15,68.31,4,East,88.33
9,32.88,7,North,108.59
58,52.5,3,East,105.41
46,31.85,7,East,99.6
55,51.47,3,East,105.8
20,70.74,6,East,132.63
25,81.19,4,North,148.15
35,65.97,2,South,83.8
27,90.32,3,North,148.7
15,60.58,5,North,104.44
23,49.73,5,East,95.79
37,77.44,10,South,160.03
3,78.46,3,South,94.05
21,44.27,4,North,98.75
18,63.54,3,West,95.39
5,48.53,2,North,84.39
8,24.45,4,North,59.61
30,65.11,6,East,125.75
7,32.53,9,South,109.39
21,62.26,7,South,127.85
34,29.54,4,East,109.38
53,40.94,3,East,95.03
6,45.9,3,East,97.84
27,88.3,5,East,127.83
7,44.11,1,West,55.11
26,35.52,8,East,100.64
29,63.16,4,North,115.47
48,50.06,6,North,145.95
27,74.91,2,South,87.24
57,36.42,3,West,86.33
9,59.4,7,South,118.44
4,146.62,2,North,180.1
1,49.61,3,West,64.62
22,58.83,6,West,128.38
12,28.09,3,East,70.02
6,38.82,7,North,113.73
15,65.62,4,East,85.82
59,47.85,4,West,77.39
49,69.81,6,West,117.89
2,64.71,6,East,117.5
55,32.23,2,East,59.64
13,81.95,4,West,91.91
25,33.21,2,East,76.53
20,40.21,5,North,94.81
25,59.85,5,West,110.43
46,102.19,7,East,163.28
43,36.54,3,East,91.34
36,57.92,5,East,97.81
38,58.11,8,West,116.69
44,71.02,5,South,118.24
12,87.67,3,West,121.86
24,46.45,2,West,71.0
7,81.84,5,East,123.58
43,92.96,5,North,144.34
27,111.45,3,West,148.05
39,66.74,5,West,121.36
34,58.15,11,East,150.31
17,45.16,6,West,86.98
9,30.46,4,South,60.71
59,48.85,3,South,86.79
18,57.11,6,West,112.51
7,52.26,2,West,64.85
19,69.34,7,South,142.93
55,30.52,3,North,87.2
16,50.77,4,North,93.34
60,121.26,3,North,191.6
28,81.31,5,North,138.53
52,69.86,2,East,97.59
40,63.83,7,North,138.32
3,47.17,8,East,121.33
31,27.07,5,North,108.99
26,65.55,5,South,124.17
13,20.5,5,South,73.29
33,47.93,4,North,114.78
7,54.52,9,East,126.69
42,45.66,6,East,115.98
50,130.13,4,South,165.26
6,113.27,6,North,157.18
29,82.53,4,South,135.9
40,37.71,6,East,91.17
4,117.75,7,East,165.61
24,69.94,6,North,134.46
16,37.46,5,West,71.21
3,55.32,11,North,150.07
49,80.11,12,North,190.95
27,42.97,4,North,120.8
46,57.76,5,West,101.05
36,61.97,4,South,114.45
53,35.15,6,East,91.92
60,49.01,8,North,139.16
37,36.23,5,South,77.38
22,77.28,3,East,110.17
26,37.97,4,West,86.63
50,61.36,6,South,99.94
26,31.31,2,South,82.86
32,34.7,6,North,112.6
12,34.03,4,East,73.14
60,48.63,6,West,106.9
40,58.68,5,North,134.2
20,63.17,6,West,136.6
36,26.87,6,North,86.54
25,51.04,4,West,86.21
10,40.44,5,East,103.23
53,67.6,5,West,112.23
54,49.06,6,East,118.66
51,52.86,4,East,81.82
23,40.53,5,West,94.8
16,108.84,4,North,158.64
3,32.67,3,South,60.15
44,46.53,1,West,73.98
20,57.0,3,East,86.76
54,49.38,7,North,120.34
53,40.22,6,North,131.98
8,26.45,6,East,77.21
56,41.4,3,North,122.62
9,37.2,3,North,96.81
30,106.88,7,North,183.31
29,135.08,2,North,177.65
58,53.5,6,East,116.39
40,31.13,5,North,97.89
53,73.35,3,West,104.59
36,36.88,5,West,114.73
50,43.83,5,South,97.16
52,42.46,2,West,87.81
52,44.69,3,South,82.41
25,47.38,6,East,93.19
23,32.28,8,West,91.72
60,41.23,6,East,105.88
46,82.1,4,West,119.71
56,53.87,3,North,113.86
35,57.4,6,West,108.04
56,22.36,1,North,48.73
44,79.77,7,West,145.14
45,41.5,5,East,98.8
11,85.59,6,West,122.83
35,58.07,6,East,124.45
44,43.61,7,South,119.64
46,27.91,4,North,100.82
58,130.31,9,West,196.38
20,75.29,6,East,147.12
19,77.11,3,West,114.82
59,113.02,4,East,149.07
60,59.72,6,North,127.15
11,93.78,8,West,143.05
23,45.09,4,East,119.52
57,73.33,5,West,121.35
12,42.43,5,South,74.12
47,44.63,4,South,104.33
7,56.76,4,West,78.35
11,32.89,4,West,94.59
48,62.29,9,East,148.32
37,48.19,10,South,108.78
34,24.65,6,East,89.46
52,45.46,8,South,115.57
19,47.56,6,North,115.2
31,76.79,2,South,120.38
37,61.2,5,East,125.16
45,97.42,3,East,153.72
20,67.22,6,South,128.77
39,43.75,3,West,86.4
27,53.34,6,South,98.3
33,47.5,6,West,105.85
52,66.37,3,West,108.8
24,55.92,7,North,141.45
41,42.46,5,North,118.07
57,54.79,3,West,72.52
46,65.66,5,South,121.49
60,36.5,2,North,83.49
36,61.98,3,North,124.62
17,29.04,6,East,103.13
60,84.96,3,East,138.11
39,67.42,4,North,125.9
15,104.76,6,West,137.26
20,34.93,5,East,92.36
16,85.92,4,East,127.45
51,79.39,6,West,142.06
6,50.76,2,West,78.66
45,46.96,10,West,134.71
34,35.37,4,East,85.09
5,31.87,7,North,110.4
37,40.43,3,West,83.43
46,33.04,4,South,64.45
44,103.37,9,South,163.4
32,29.94,4,North,81.03
21,57.95,4,East,100.52
10,64.99,5,North,130.8
1,62.99,3,West,95.73
22,65.24,7,South,125.02
38,79.72,5,South,129.86
3,45.68,2,East,63.73
60,56.54,9,South,136.45
36,48.55,6,North,116.28
18,91.93,4,North,149.47
58,126.46,5,South,187.48
12,33.87,4,East,76.6
58,24.23,2,East,63.06
17,68.56,6,East,125.52
23,83.78,3,North,132.23
26,119.44,5,West,165.16
60,73.34,3,North,138.95
16,95.42,6,South,131.2
59,106.06,5,North,153.75
21,98.09,5,North,151.79
18,77.67,2,North,126.49
39,32.69,4,North,104.34
42,54.42,5,East,133.64
21,61.56,5,South,119.89
9,52.46,5,South,92.72
24,53.77,5,South,94.18
33,102.2,5,West,146.48
3,40.34,5,South,80.83
5,75.16,6,North,130.93
56,61.97,2,West,88.89
3,38.74,6,West,82.48
25,35.49,5,East,98.02
46,27.65,2,North,99.64
20,66.3,8,North,142.28
30,53.23,5,East,117.2
6,39.24,6,North,97.09
48,25.78,5,East,83.27
39,64.92,5,West,113.34
52,50.93,5,North,136.05
52,41.04,3,South,94.81
22,37.13,7,East,94.42
3,49.63,5,South,90.03
21,65.89,6,West,96.46
9,47.85,3,West,68.85
32,33.94,7,West,109.19
9,53.34,7,North,116.31
56,82.95,4,West,116.27
37,55.48,4,East,130.75
16,56.11,8,East,131.68
56,47.93,6,South,121.26
47,38.25,2,West,85.68
27,37.74,6,North,113.37
9,28.09,6,West,84.98
21,87.57,5,West,129.95
36,65.69,5,East,121.89
46,56.43,6,East,125.91
16,61.45,8,North,152.62
45,62.54,10,North,158.88
17,40.7,3,South,86.51
15,47.94,8,West,97.45
27,45.16,8,South,122.73
10,149.09,8,East,183.38
25,82.11,9,North,174.54
22,58.39,5,West,87.88
17,94.29,4,East,149.7
47,89.65,4,East,136.92
20,31.43,6,South,88.71
42,49.94,7,West,113.8
44,54.24,7,North,130.17
40,69.73,4,South,110.92
17,49.92,4,West,85.7
50,52.49,5,South,94.29
15,45.4,4,West,61.31
17,83.06,4,South,116.15
53,30.65,4,East,79.31
21,46.02,3,West,59.38
42,26.12,5,North,102.11
3,36.17,5,South,71.67
37,61.98,4,North,132.22
53,62.46,3,North,118.41
43,48.17,5,West,93.83
35,85.59,3,East,129.64
51,93.84,5,East,129.41
18,53.11,5,South,96.72
23,60.35,5,East,127.07
5,45.56,6,West,112.19
42,70.16,5,West,107.91
44,33.86,6,West,97.78
46,111.98,6,North,176.26
45,86.14,5,North,158.88
8,33.8,1,East,60.77
40,39.82,7,West,85.19
46,64.62,4,North,127.02
13,47.69,5,South,95.66
29,67.89,3,North,122.2
55,47.29,5,North,97.73
25,100.48,6,North,170.29
46,54.78,4,North,114.71
32,143.77,4,East,187.03
40,69.48,6,West,130.0
38,31.82,5,North,95.16
40,125.79,4,East,173.32
47,84.73,4,East,135.72
55,63.56,5,South,102.78
18,70.71,2,South,78.19
56,33.93,3,East,81.5
38,26.53,5,North,95.4
36,53.69,9,North,139.66
20,94.78,5,East,149.74
26,63.96,5,East,125.65
40,108.17,4,North,158.2
22,92.62,4,South,149.82
18,55.05,5,East,100.7
50,87.66,6,North,180.51
25,100.39,4,South,152.21
39,52.87,4,South,101.11
2,50.12,3,East,62.37
5,57.75,3,East,73.88
51,20.81,5,North,95.83
9,61.08,6,South,105.32
48,72.83,5,West,110.95
55,57.85,5,East,122.32
29,62.67,5,North,130.19
54,53.66,4,North,103.77
26,24.56,1,East,57.71
58,106.17,5,South,151.93
15,47.13,7,North,128.39
26,42.64,8,North,130.46
24,93.99,2,West,121.14
48,80.76,2,West,122.12
3,60.9,3,West,60.21
50,74.27,8,South,165.0
2,34.4,5,North,69.69
19,52.86,3,South,74.03
36,91.64,3,South,126.22
9,41.64,3,East,69.14
30,36.62,2,West,91.46
60,56.34,2,North,95.42
50,56.87,3,East,94.37
2,70.74,5,South,104.05
36,31.46,6,East,117.29
36,19.69,5,North,105.25
5,78.92,5,South,117.49
40,35.4,5,South,76.0
32,42.78,6,South,82.52
41,22.8,6,West,68.92
18,82.2,8,South,122.6
16,62.81,7,South,106.37
45,61.81,5,North,106.63
44,61.64,4,South,112.97
10,23.95,10,East,89.31
13,36.82,6,South,101.26
36,45.57,3,West,84.7
50,40.47,3,West,78.03
13,48.98,5,West,97.35
14,60.25,2,South,82.24
49,81.66,5,South,133.57
42,30.2,6,East,86.25
55,54.41,4,South,114.03
48,72.57,10,North,185.48
58,37.73,6,South,93.56
12,50.55,13,East,163.45
17,65.8,3,North,115.07
15,54.84,2,North,106.75
4,71.5,4,East,105.56
47,56.71,2,North,104.46
40,48.19,7,North,123.53
6,34.16,6,South,88.12
12,60.27,2,East,76.16
12,56.83,7,South,115.23
25,36.7,5,North,119.26
28,68.91,2,East,95.73
18,90.66,3,West,128.27
56,41.93,6,West,111.51
13,40.81,6,South,82.86
34,40.22,6,North,112.93
27,27.9,5,East,80.36
24,121.73,7,West,177.3
50,45.62,6,North,107.82
59,38.73,3,North,107.2
1,34.79,5,North,79.22
28,46.75,2,North,85.07
8,41.34,5,West,83.87
27,97.05,3,East,126.93
38,33.13,4,North,97.33
25,29.51,8,North,131.87
19,68.08,6,North,147.68
19,52.31,5,North,129.43
18,49.94,6,North,116.86
20,68.3,9,South,140.62
23,57.67,3,East,108.75
42,53.59,2,North,100.72
6,31.12,7,South,91.51
3,28.02,7,North,78.38
32,41.26,8,North,128.43
41,35.38,6,South,110.97
16,60.81,3,South,91.31
13,26.59,2,East,61.54
38,45.66,2,North,123.73
24,50.95,9,South,121.46
45,53.74,4,East,105.18
9,64.04,5,East,87.6
8,47.91,5,East,99.22
34,41.8,4,West,93.55
24,89.82,6,West,148.03
44,48.04,1,East,103.81
31,96.32,9,North,191.49
22,47.94,9,South,123.92
10,54.24,7,North,132.72
10,51.65,7,East,105.77
46,59.89,5,North,135.42
14,46.16,3,South,115.07
31,56.74,5,East,139.73
50,100.72,5,West,164.28
54,83.06,7,North,165.61
17,83.29,4,North,127.15
7,31.92,5,North,85.02
47,34.05,5,East,122.32
42,59.57,4,South,104.39
20,74.31,3,South,125.49
36,44.36,4,North,97.7
12,41.3,8,West,104.97
43,95.35,4,East,151.58
44,71.83,2,North,113.23
18,83.36,3,South,102.53
29,45.76,1,East,73.54
21,44.34,4,North,116.88
2,79.8,4,East,129.53
8,49.15,8,East,106.11
58,42.76,3,South,76.64
28,37.89,4,South,75.32
9,44.5,5,West,96.65
3,77.48,3,West,88.4
22,29.85,5,South,66.51
59,70.22,5,South,119.46
24,41.13,2,North,84.51
60,50.19,6,South,126.95
30,51.5,6,North,136.28
46,49.98,4,West,96.37
48,48.67,3,West,103.17
2,45.71,6,South,91.21
1,43.44,4,South,70.33
56,92.56,4,East,131.59
56,55.15,8,South,122.61
8,51.92,6,West,76.21
39,42.19,6,North,134.24
56,46.38,7,East,110.12
58,42.25,6,East,89.89
18,74.15,2,East,120.66
50,40.39,5,West,89.21
39,22.23,1,West,27.73
56,55.89,5,North,107.61
9,48.83,4,West,65.26
37,43.19,5,South,78.85
2,78.62,5,North,122.75
22,18.29,2,West,61.18
1,102.57,8,South,153.06
27,83.25,2,East,98.97
49,42.47,3,West,72.65
40,45.59,4,East,103.93
20,66.8,6,South,119.51
26,67.52,6,North,145.98
23,42.37,12,West,134.88
44,28.6,11,South,107.85
16,127.16,6,South,158.12
6,80.03,5,South,114.67
31,58.13,9,South,127.28
50,58.58,5,East,119.07
29,70.0,4,South,128.88
13,73.44,3,North,132.39
3,23.7,8,North,81.36
57,47.45,4,East,94.78
46,45.52,5,West,82.0
10,51.18,7,North,128.48
5,74.32,5,North,129.86
8,26.68,6,North,107.63
23,31.83,3,South,68.55
49,41.57,2,West,68.74
10,58.08,6,East,106.05
50,76.16,8,South,151.44
1,104.85,4,South,133.92
45,48.69,5,West,83.93
17,76.11,5,East,105.72
58,72.53,5,South,121.77
29,67.81,3,South,94.05
17,54.07,7,West,104.38
15,46.53,8,North,131.41
50,35.65,5,South,76.32
25,34.72,5,South,77.54
22,62.73,4,North,121.04
45,53.42,5,West,131.75
33,46.24,3,South,81.44
40,71.23,3,North,133.09
27,50.39,5,South,87.55
4,37.89,4,North,103.4
1,49.08,7,North,109.47
3,75.81,2,North,108.19
35,36.26,3,North,86.39
31,59.37,4,South,101.91
45,53.4,4,East,126.03
54,40.27,5,North,101.39
11,48.55,7,East,104.91
58,29.12,3,North,89.95
56,57.05,7,East,127.75
37,31.63,6,West,86.06
32,83.85,6,North,154.14
11,52.63,4,East,108.53
11,43.44,5,West,91.01
2,86.85,8,West,126.99
39,36.13,6,North,114.64
26,40.48,4,West,93.83
12,26.27,2,North,70.73
9,92.19,3,East,105.21
4,115.49,6,North,184.34
39,27.95,5,East,70.58
42,39.4,8,North,152.05
38,56.14,6,North,128.98
7,44.42,5,South,104.52
3,53.92,3,North,87.47
7,52.09,4,North,109.81
46,64.27,4,South,95.27
45,37.17,4,East,94.0
18,58.97,3,East,88.45
4,34.94,4,North,87.75
20,46.31,4,North,130.05
49,27.26,1,East,74.74
9,46.44,5,East,101.48
48,43.42,2,West,75.1
28,79.63,4,South,113.87
9,53.32,4,South,115.57
57,57.34,8,North,123.51
32,54.11,4,West,113.59
41,23.3,4,South,80.58
6,24.56,10,South,92.39
23,48.06,6,East,121.41
38,61.03,3,East,110.47
39,49.7,4,East,104.5
4,38.64,3,West,55.52
37,49.59,2,North,83.97
57,47.9,6,West,90.9
48,74.56,4,North,142.25
13,72.91,4,South,105.05
55,43.76,9,North,141.89
41,53.52,2,South,75.67
4,60.98,2,North,82.92
8,64.71,8,North,130.74
56,105.75,2,East,163.96
13,53.99,8,North,125.87
6,87.14,4,North,120.1
28,34.33,3,East,99.65
32,42.31,6,North,140.62
35,23.24,5,West,56.6
40,58.0,8,West,114.11
60,70.74,6,South,154.3
46,19.65,7,North,102.16
2,58.87,6,East,112.61
6,69.52,6,West,106.27
1,67.96,2,North,104.77
24,33.84,3,South,76.31
22,74.38,4,North,128.99
57,54.8,4,North,107.47
22,69.16,5,West,115.32
2,51.92,3,East,81.28
54,63.59,3,North,129.78
16,85.09,5,North,141.91
55,50.32,8,North,126.93
47,61.17,4,South,97.92
53,90.01,2,North,134.08
50,51.76,7,South,98.7
9,34.81,6,South,92.97
38,71.55,2,West,106.97
25,96.93,7,South,182.08
38,91.42,6,North,145.07
45,72.67,4,South,113.77
31,21.38,9,East,97.99
19,42.34,4,North,114.96
55,43.21,7,South,120.15
40,55.59,4,North,120.5
54,107.27,6,South,165.32
15,35.44,6,East,109.37
51,133.87,4,West,165.31
20,46.86,5,West,100.51
28,40.17,3,South,89.86
52,76.56,3,North,121.48
22,79.02,7,West,125.42
16,70.81,5,North,122.87
55,40.13,5,East,115.95
58,66.74,7,North,154.54
19,36.11,2,South,85.52
19,39.69,3,North,85.63
14,52.57,4,West,107.02
2,39.33,4,West,55.85
34,83.19,6,West,115.6
16,43.33,5,East,67.18
51,49.99,3,North,103.19
11,38.39,3,North,84.3
39,82.69,6,South,130.64
31,41.83,6,East,82.47
37,86.21,7,North,174.18
7,83.71,6,South,128.11
28,45.68,8,South,124.98
38,55.25,7,West,132.36
21,45.17,4,East,74.89
53,67.92,1,North,122.75
32,50.51,2,North,105.82
22,46.2,8,West,124.49
2,55.62,1,East,87.56
11,28.99,5,East,77.99
29,52.97,3,North,147.4
25,70.8,6,North,159.62
53,57.7,5,North,122.07
48,79.89,4,North,131.21
10,46.95,4,North,84.53
36,45.44,8,West,106.54
28,34.92,6,North,115.58
7,46.42,5,South,83.0
40,119.86,3,South,168.37
33,60.96,9,East,158.45
6,43.2,2,North,88.18
29,36.51,3,South,77.65
44,28.81,5,South,101.05
20,39.17,6,North,113.72
22,73.97,7,West,155.66
7,46.03,5,East,71.2
13,37.22,5,North,101.56
59,38.89,5,South,100.9
38,70.8,7,West,152.23
11,52.85,5,East,98.6
29,42.48,2,North,104.15
12,48.26,3,East,60.22
27,131.94,7,South,188.64
9,88.93,5,North,151.74
38,98.24,7,North,180.41
35,27.09,8,South,98.61
39,51.4,4,West,82.59
27,42.19,8,North,129.78
18,67.87,8,North,149.89
15,83.42,2,South,109.64
13,62.21,6,South,137.32
26,38.51,3,West,67.24
28,41.91,8,North,143.83
41,69.98,4,North,137.23
4,72.82,9,West,123.44
17,57.76,7,East,132.17
52,57.51,5,North,145.3
55,55.7,5,North,107.15
56,60.8,9,North,180.76
19,72.7,5,North,158.99
9,70.25,5,South,123.58
12,55.12,6,West,96.96
8,53.54,2,South,69.44
58,52.72,3,West,119.84
54,39.96,4,North,116.03
49,39.76,5,South,110.91
44,67.87,4,North,156.25
21,41.05,4,South,108.02
29,75.61,5,East,130.24
51,53.49,5,North,113.59
49,75.78,8,West,131.77
32,70.44,7,South,133.18
51,76.49,1,East,95.56
21,45.13,4,North,109.43
25,64.3,7,North,127.47
51,73.34,6,North,163.69
23,29.36,5,North,121.09
46,107.84,5,West,159.21
28,135.15,3,North,191.69
18,79.75,4,South,132.2
14,75.37,9,South,132.37
37,69.1,7,West,119.33
29,47.97,4,South,102.69
23,52.24,4,North,90.59
45,80.3,4,East,134.38
1,36.99,8,North,121.62
6,35.72,7,North,94.98
58,46.58,6,East,123.87
40,70.99,4,North,138.2
33,38.61,1,North,83.77
1,49.89,4,West,65.35
36,52.32,6,South,112.3
27,36.42,4,North,99.42
36,20.58,5,West,75.21
3,36.21,6,West,71.98
34,60.6,4,East,106.33
35,66.32,6,East,128.72
18,66.54,8,North,151.94
4,69.67,6,South,129.34
59,42.5,9,North,146.39
43,39.01,3,North,84.74
38,63.44,6,East,132.99
47,50.16,5,West,110.78
41,78.48,3,North,148.2
9,63.6,5,South,103.48
28,91.24,6,East,187.13
54,45.32,6,North,126.63
18,83.68,4,East,124.62
59,123.21,2,East,140.24
4,55.78,6,West,105.76
20,66.67,6,East,122.07
22,37.63,4,South,69.39
38,78.07,5,North,143.15
11,85.77,4,East,148.36
14,44.8,3,South,77.75
40,69.02,8,North,148.13
18,61.08,6,North,120.83
53,63.84,3,South,130.78
53,75.55,5,East,127.36
19,67.19,6,East,127.47
34,51.65,6,West,115.23
20,76.2,3,North,108.61
21,85.18,5,East,128.54
41,43.74,3,West,79.49
18,54.56,8,West,109.66
9,26.91,8,East,90.93
16,68.95,8,West,156.23
56,89.05,5,West,153.75
16,49.26,6,South,84.5
22,57.59,1,East,87.52
38,49.99,5,North,134.56
7,46.83,2,East,72.21
17,59.91,5,North,110.9
11,39.9,7,South,110.94
56,49.69,4,East,105.88
56,38.02,7,West,87.78
46,69.11,6,North,134.9
15,60.08,10,South,132.86
37,45.95,3,West,75.46
40,55.41,3,West,80.34
53,49.98,5,North,127.86
10,86.28,4,North,126.94
45,45.77,5,North,94.57
12,70.39,7,West,130.49
35,41.18,7,South,110.48
53,75.62,5,East,125.73
4,82.68,3,North,130.77
9,84.25,10,North,168.6
49,98.34,3,North,154.73
2,61.37,3,West,79.96
42,89.58,5,North,157.39
31,104.55,4,East,154.19
21,34.85,6,South,102.62
52,42.89,9,East,116.97
51,30.02,9,West,104.07
20,83.47,5,West,132.0
1,29.86,9,South,76.13
8,26.79,5,South,73.9
7,35.2,4,North,84.03
59,27.24,6,East,103.34
36,60.88,5,North,130.5
41,35.38,4,West,89.05
14,27.77,5,West,84.43
52,53.69,6,North,112.39
44,54.97,8,North,148.45
46,25.84,3,West,84.04
29,41.04,7,North,124.58
42,52.99,3,East,105.08
33,47.34,4,North,109.4
24,47.86,1,South,87.48
36,87.51,2,East,127.96
20,128.85,6,West,191.77
58,48.17,7,East,125.36
44,32.18,10,North,114.22
45,49.71,3,South,97.67
44,59.01,6,South,114.02
27,53.45,2,North,104.16
58,69.71,5,South,105.57
13,132.26,4,East,151.0
35,27.52,6,North,105.77
5,44.57,7,North,134.0
18,101.14,9,East,153.17
35,44.31,6,North,107.71
30,74.87,6,North,147.78
57,70.27,2,South,122.64
37,89.55,5,North,156.89
25,117.37,3,North,149.3
26,62.38,9,South,126.25
37,27.16,5,West,68.13
48,41.26,8,East,118.51
17,130.9,5,South,182.96
36,31.01,5,South,101.87
35,66.6,2,North,108.46
1,19.97,2,East,50.08
55,31.8,6,West,95.58
35,77.85,7,West,158.13
15,55.39,5,North,128.75
39,46.97,3,West,65.96
41,39.42,1,West,92.77
55,24.57,5,East,94.66
3,72.05,7,South,131.27
25,48.75,1,North,98.55
11,29.7,4,North,80.95
35,55.26,5,West,109.89
31,68.89,6,South,131.37
29,50.39,5,East,89.34
59,57.19,3,North,122.02
32,55.44,3,South,93.51
25,41.15,4,West,90.45
5,55.8,7,South,126.41
18,73.27,2,North,100.46
54,82.59,4,North,112.42
28,74.91,5,West,116.33
55,41.68,7,South,100.29
32,70.42,5,North,134.77
33,65.77,1,North,126.55
26,41.1,8,North,121.47
34,45.34,4,East,102.56
5,71.66,4,North,115.1
4,94.7,2,North,136.18
29,26.45,7,South,104.95
36,105.22,5,East,174.69
34,86.98,7,South,136.31
26,59.12,5,East,130.66
18,49.59,5,East,106.07
43,63.83,3,East,101.65
37,42.26,4,North,104.34
3,50.85,4,West,80.51
28,30.26,6,South,95.08
43,27.2,5,North,102.75
48,138.78,4,North,205.83
18,55.99,3,North,127.05
56,59.23,4,West,110.41
40,53.93,8,North,138.14
27,39.21,5,South,87.75
38,48.29,4,North,111.37
53,56.63,9,North,159.82
14,50.47,11,South,147.12
10,40.41,4,North,88.19
27,66.14,5,West,100.16
6,58.87,6,East,106.53
51,63.89,4,South,113.83
59,72.39,7,North,142.38
37,51.0,7,West,102.43
59,51.03,2,East,76.14
5,98.79,5,South,124.44
38,37.43,1,North,89.11
27,25.8,4,North,87.65
17,68.18,3,East,113.51
19,42.45,5,North,106.36
33,35.48,9,North,113.07
39,77.8,3,West,106.47
10,51.53,4,South,96.54
37,32.94,6,West,92.62
56,118.39,3,East,132.55
1,28.67,10,West,102.81
53,52.74,4,North,104.87
37,25.64,6,East,83.45
21,60.84,12,South,172.92
45,42.25,7,North,100.21
38,75.77,6,North,140.24
47,54.22,4,South,123.95
5,93.71,3,West,126.2
4,45.98,5,West,116.39
39,28.74,3,West,65.47
19,60.04,10,East,148.33
15,49.35,5,West,104.43
26,26.37,5,East,71.63
44,35.8,3,North,94.47
11,40.66,3,West,60.51
59,101.71,3,West,120.61
26,72.46,4,West,103.36
10,47.51,3,East,89.76
5,65.91,3,West,79.74
52,24.15,4,West,72.78
7,43.56,7,North,112.86
26,64.1,7,West,128.71
41,58.33,5,East,134.02
31,44.0,5,East,92.52
16,53.77,10,North,150.3
7,62.5,5,South,112.6
43,54.39,10,West,126.62
30,77.05,4,North,155.94
3,62.02,4,South,82.0
11,66.99,9,South,148.89
34,108.36,8,North,199.7
11,76.02,5,East,117.89
24,109.55,7,West,187.77
8,41.73,6,South,76.21
48,28.88,6,West,90.77
38,51.62,7,West,96.43
48,49.89,3,South,92.54
4,97.88,8,East,149.16
23,34.74,5,North,96.32
